sentiment,id,date,query,user,tweet
Positive,2064178087,Sun Jun 07 05:28:54 PDT 2009,NO_QUERY,spurssandy,Off to a bbq in the rain. The great British summer 
Negative,2002277896,Tue Jun 02 03:43:58 PDT 2009,NO_QUERY,dineanddashed,@dearhummingbird whatt  I hate customs. They're getting worse.
Negative,1468983250,Tue Apr 07 04:42:20 PDT 2009,NO_QUERY,stokoe123,just had my lunch and did my chores  boring....
Positive,1955775409,Thu May 28 20:36:17 PDT 2009,NO_QUERY,Hooch1981,"@nettsu Hey, mr photo taking guy... Any advice on my options in the 'advice' photo thread? "
Negative,2053944201,Sat Jun 06 06:08:54 PDT 2009,NO_QUERY,ashleysings09,"I got a whole 4.5 hours of sleep last night because for whatever reason, I couldn't fall asleep  I'm sure I'm gonna be feeling the eff ..."
Negative,2235982239,Fri Jun 19 02:33:42 PDT 2009,NO_QUERY,waako,anyone know how to open files from Terminal in #coda and/or #espresso ? would be really useful. http://tr.im/p20E didn't work for me 
Negative,2187177712,Mon Jun 15 19:54:17 PDT 2009,NO_QUERY,cwjfirku9_9,bought cute underwear and have no one to share with 
Positive,1995979935,Mon Jun 01 14:20:45 PDT 2009,NO_QUERY,jonahface,my birthday's in 11 days (just saying) oh and DJ MEI LWUN will be at 'HOME' too!!! www.flashandmattyboy.com 
Negative,2239588570,Fri Jun 19 08:43:37 PDT 2009,NO_QUERY,nickylohan,and I miss you Paris! 
Positive,1972348937,Sat May 30 09:03:28 PDT 2009,NO_QUERY,BonesRecordz,@trakgirl whats goin on? 
Negative,1985363089,Sun May 31 16:57:47 PDT 2009,NO_QUERY,JeanAymeri,@WYendrys i know  that sucks
Negative,2229076869,Thu Jun 18 15:15:09 PDT 2009,NO_QUERY,chriscbird,@casualperfect I think you're right. My tweets aren't showing up on FB either.  Double-duty texting today!
Positive,1990384239,Mon Jun 01 04:43:24 PDT 2009,NO_QUERY,TweyelyteZone,So many awesome people in my life. 
Negative,1980316050,Sun May 31 06:22:54 PDT 2009,NO_QUERY,hgshepherd,@cecely21 good luck with that! I don't want to go back to schooool  x
Negative,1677289192,Sat May 02 01:19:38 PDT 2009,NO_QUERY,blueastheskies,@BlackCrush Do you have tickets ? )))) I wanna go with friends. 
Positive,2014784785,Wed Jun 03 02:40:43 PDT 2009,NO_QUERY,crayontwisters,@smileybernice hey berns.  i miss you too.
Positive,1833901060,Mon May 18 00:52:16 PDT 2009,NO_QUERY,amykate,"@tshorrock no, it's Monday morning, time for a cup of tea... then giving it some "
Negative,1983449802,Sun May 31 13:10:41 PDT 2009,NO_QUERY,radhakapoor,Reviewing lease 4 my apt &amp; shamefully having trouble remembering a few legalities  amazing how quick the mind is 2 eject boring content!
Positive,1563660662,Sun Apr 19 23:42:56 PDT 2009,NO_QUERY,creepyfly,"It helps when your guild has ran Naxx so many times that no one really needs anything anymore  lol, 2nd spec is almost complete now   "
Positive,2060839789,Sat Jun 06 19:40:46 PDT 2009,NO_QUERY,beccaxbarbie,just got home from a night out. my taxi driver inspired me this morning. he said go for ur dreams... if u dont now.. u never will know. 
Positive,2059564050,Sat Jun 06 17:11:09 PDT 2009,NO_QUERY,DeejayKnight,I like how you can just not answer questions and still stay in! 
Negative,2010572730,Tue Jun 02 17:36:31 PDT 2009,NO_QUERY,adall,@jaceyth and @thoole - i tried to comment on your blog. twice. but it wouldnt let me... 
Positive,1985874865,Sun May 31 17:56:16 PDT 2009,NO_QUERY,cancerv9,work is good today. 
Positive,1978815079,Sun May 31 00:33:50 PDT 2009,NO_QUERY,RosiePeters,"@divaonadiet Great work. Sensible diet works, but u have to be so &quot;tough love&quot; to  get what u really want. U must be thrilled "
Negative,1553204559,Sat Apr 18 13:38:47 PDT 2009,NO_QUERY,angela0904,"@angel0712 And thanks for eating that bagel for me, because I never made it to Panera today. "
Negative,2191734236,Tue Jun 16 05:52:18 PDT 2009,NO_QUERY,rsmanyan,Waiting for the monsoon clouds  No rains ..water shortage in Mumbai.. All lakes dry.
Positive,2044451893,Fri Jun 05 09:22:43 PDT 2009,NO_QUERY,jingg,one of the nicest strawberry shortcake  http://twitgoo.com/o36o
Positive,2182604747,Mon Jun 15 13:23:33 PDT 2009,NO_QUERY,atomichorns,Atomic Horns fans: See us this Friday night at the Secret City Festival in Oak Ridge - 7pm.  Surely you want to meet all of us 
Positive,1563717481,Sun Apr 19 23:57:46 PDT 2009,NO_QUERY,FrenchBeatsInt,@bengineerW i can hook you up to 
Negative,2238001161,Fri Jun 19 06:40:45 PDT 2009,NO_QUERY,cathyliveedge,"updating my laptop, since i damaged my mac recently. "
Negative,2204583263,Wed Jun 17 02:35:52 PDT 2009,NO_QUERY,xxmellxx,Home today to rain  want to take this lovely Malta sun with me!
Positive,1979341822,Sun May 31 02:37:56 PDT 2009,NO_QUERY,ohemgeeceleb,@work4twilight Thanks 
Positive,1966946370,Fri May 29 18:41:25 PDT 2009,NO_QUERY,SamanthaJFox,@rezn I see. No bueno. iPhone would work 
Positive,1962799904,Fri May 29 11:41:23 PDT 2009,NO_QUERY,PrincessNoin,@cstogdill I don't have a &quot;style.&quot;  They tell me I can't. Which is why I don't have a stylist since they all say they can't help me.
Negative,2247805547,Fri Jun 19 19:39:09 PDT 2009,NO_QUERY,MRVLS,excuse me. my hair is now dark red. dyed by mummy last night   -it really doesnt look that good-
Negative,2206488881,Wed Jun 17 06:37:18 PDT 2009,NO_QUERY,Keycie,whole alone @ the desk 
Positive,2007976658,Tue Jun 02 13:26:11 PDT 2009,NO_QUERY,suebc,@SimonMagus  PS. Thanks - thats better than throwing rocks back 
Negative,2067330776,Sun Jun 07 12:09:22 PDT 2009,NO_QUERY,danger_skies,"@jadeycakess Oh jeez I had that for months, NOT FUN  I'm sorry."
Positive,1573477883,Tue Apr 21 01:21:32 PDT 2009,NO_QUERY,beatifique,"@angelxchild Amen to that. Hello, Mimi! "
Positive,1881147663,Fri May 22 03:45:32 PDT 2009,NO_QUERY,megala256,A great way to start your morning: use sparkly frog-shaped soap. 
Positive,1955926005,Thu May 28 20:52:04 PDT 2009,NO_QUERY,Treste2,@angielala Just messing wit u chica 
Negative,1991688808,Mon Jun 01 07:29:27 PDT 2009,NO_QUERY,finalscoreB3G2,Air France Flight goes missing over the Atlantic  http://www.msnbc.msn.com/id/31040692
Negative,1933034714,Tue May 26 22:49:41 PDT 2009,NO_QUERY,Aubyn_Hastings,feels really sick 
Positive,1692959088,Sun May 03 21:12:00 PDT 2009,NO_QUERY,patricknesbitt,"10km today that's 50km for the week. Watched the new x-man movie, awesome!!!! Now doing laundry "
Positive,1833708664,Mon May 18 00:10:58 PDT 2009,NO_QUERY,LozzieCunliffe,@IAmKat Ah yes! Of course! Excellent thought. 
Positive,1968887365,Fri May 29 22:27:54 PDT 2009,NO_QUERY,denjamyr,back again..just having fun!!LOL 
Negative,1563571925,Sun Apr 19 23:21:19 PDT 2009,NO_QUERY,cento75,James Ballard R.I.P. 
Negative,1985133783,Sun May 31 16:30:05 PDT 2009,NO_QUERY,diego_ar,last.fm caido 
Negative,1572929317,Mon Apr 20 23:03:48 PDT 2009,NO_QUERY,chrispetescia,@KWB23 and you would know? oh... right... i guess you would. fine.  youre right lol
Negative,2049890804,Fri Jun 05 17:41:04 PDT 2009,NO_QUERY,witch_kat,sad that I didn't bring my charger and my laptop battery is almost gone. No more logic puzzles until I get home from work 
Negative,1565723842,Mon Apr 20 07:24:51 PDT 2009,NO_QUERY,yogich,"@LarsLarsonShow: me, too. having lots of trouble with the KXL steam. "
Positive,1992666772,Mon Jun 01 09:07:37 PDT 2009,NO_QUERY,KatieH97,@ColorblindFish We LOVE to see the band in action - keep it coming! 
Positive,2180524769,Mon Jun 15 10:35:17 PDT 2009,NO_QUERY,LiamBrown1993,Trying to get someone to get Twitter 
Positive,1956568241,Thu May 28 22:09:54 PDT 2009,NO_QUERY,erinvincent,"Michael scott, &quot;an office is a place where dreams come true.&quot; "
Positive,1824427734,Sun May 17 01:20:12 PDT 2009,NO_QUERY,aerobic247,@kirstysmac @Yael_80 im glad i keep you 2 amused! 
Positive,2049616153,Fri Jun 05 17:11:33 PDT 2009,NO_QUERY,TruexLovexKills,Fuckin Tired Man  itz lke when I waz tryin 2 fall asleep 6 pepz. called me sooooooo NOT kool =P
Positive,1882698408,Fri May 22 07:19:57 PDT 2009,NO_QUERY,triiiiciaaaa,@misskatastrophe that's good to know. Just tell me if ever i do. 
Negative,2326591237,Thu Jun 25 07:14:54 PDT 2009,NO_QUERY,tomegranate,"@uncouthamerican but they're knocking down the old part of it, gaaah do planners never learn "
Negative,2053779494,Sat Jun 06 05:40:32 PDT 2009,NO_QUERY,ashleycecil,"@JasonFalls wow, what a night.  Thanks for coming!  Things got busy after you left  Have fun in SF."
Negative,2260171300,Sat Jun 20 18:47:12 PDT 2009,NO_QUERY,RSalvs,Totally bored tonight psh lame weekend 
Negative,1833666922,Mon May 18 00:02:23 PDT 2009,NO_QUERY,praguecentral,"At home again today, got to get my head back into work, quick trip to the docs this afternoon to check all is well.  Not so sunny today "
Positive,2057727886,Sat Jun 06 13:32:58 PDT 2009,NO_QUERY,Girlydrinks,@MargaritaMatt add a tropical online radio component similar to worldmarket.com or bacardi.com and I'd be online all day 
Positive,1833792502,Mon May 18 00:28:43 PDT 2009,NO_QUERY,jadeyysomajor,"LOL'ing at tha fact like three dudes, today alone, told me I blatantly play them, I'm always hearin dis , I don't mean it friends "
Positive,1827518071,Sun May 17 10:52:50 PDT 2009,NO_QUERY,sd_ottomaniac,@lanamiller68 You can come camp with us &amp; play tourist!  
Positive,1835083098,Mon May 18 05:05:25 PDT 2009,NO_QUERY,viickyf,"@aslanovich nop, I have'nt seen that one either. I will though when I have time  Hope your exam went good today ;)"
Positive,2192718354,Tue Jun 16 07:27:02 PDT 2009,NO_QUERY,25black,Swim practice byeeee 
Negative,2208557839,Wed Jun 17 09:20:48 PDT 2009,NO_QUERY,Adela_CB,What is the paradise? A world without pain 
Positive,1676368936,Fri May 01 21:50:40 PDT 2009,NO_QUERY,angela_ella,is actually anxious for the next week to pass by!  
Negative,2228932204,Thu Jun 18 15:04:07 PDT 2009,NO_QUERY,america_q,"Cairo has a nasty stomach virus, he can't keep anything down  poor baby."
Negative,2062821942,Sun Jun 07 00:24:56 PDT 2009,NO_QUERY,qlotusboy,Aww titanics on. I LOVE this movie. :] It's at the end though. So sad  gonna watch this. Then sleep.
Positive,1754179066,Sun May 10 05:18:08 PDT 2009,NO_QUERY,yxsummer,Tonight is a full moon... beautiful  I wounder if he've also seen it.
Negative,2209139065,Wed Jun 17 10:03:15 PDT 2009,NO_QUERY,AZSnakepit,Seems like this is the last weekend for Chandler Cinemas. 
Negative,2322530997,Wed Jun 24 22:47:06 PDT 2009,NO_QUERY,DanielleThomps,@LoanyG  gotta get u a &quot;to do list&quot; going u can do it  its hard when u have other important shit to handle 
Positive,1468584592,Tue Apr 07 02:33:35 PDT 2009,NO_QUERY,MightyJordan,"@RebelSean Yeah, I've played it. Pretty good game, especially as it hasn't bothered with DRM, and it's cheap. "
Negative,2190809311,Tue Jun 16 03:47:14 PDT 2009,NO_QUERY,a_glance_behind,@padfootx I mean the sheet music was crappy.  Me and your mum... Ha ha. He's on gilmore girls. And ha ha. your Forcing me to have KFC?
Positive,2014145873,Wed Jun 03 00:35:47 PDT 2009,NO_QUERY,DRB,@developerbooks Thanks for the follow. Nice blog idea. How can I help with it?  I suggest you also follow @packtpub...
Positive,2053521084,Sat Jun 06 04:50:57 PDT 2009,NO_QUERY,mhmouhdi,"http://twitpic.com/6qkgu - Hi, Mr, Charley 'Demetri' Bewley. "
Negative,1687249364,Sun May 03 08:11:06 PDT 2009,NO_QUERY,cloverdash,@ohanne *hugs* Can't believe how windy it's been today  What time d'you finish work?
Negative,2224976422,Thu Jun 18 10:09:35 PDT 2009,NO_QUERY,kandykay,@Liquidslap i mean naw i was gone call see wha yall was doing then come over bu im saying u ruined my plans for the day 
Positive,1997369662,Mon Jun 01 16:43:49 PDT 2009,NO_QUERY,iheartrobots,@pinkranger206 Happy Birthday! 
Positive,1679278561,Sat May 02 08:58:23 PDT 2009,NO_QUERY,iheartjordank,@jordanknight sure no problem I'll tell him right now 
Positive,2069825993,Sun Jun 07 16:35:52 PDT 2009,NO_QUERY,cupcakelulu,@Franklero haha ahhh frank you crazy kid 
Negative,1824955440,Sun May 17 03:41:27 PDT 2009,NO_QUERY,rjkingsley1,Es regnet! Es regnet! Looks like the BBQ is cancelled!  At least the UK didnt get 'nil points' at Eurovision!
Positive,2062172815,Sat Jun 06 22:31:02 PDT 2009,NO_QUERY,dangerxriot,"@Wardere hahaha, i deff will "
Negative,1971404631,Sat May 30 07:01:54 PDT 2009,NO_QUERY,jamesburdett,"@DeclanLyons The Ashes will be interesting, let's hope it isn't a 5-0 mullering like down under "
Negative,1679307746,Sat May 02 09:02:26 PDT 2009,NO_QUERY,KT2010,@7w337yBurd ok fine...i'll stay home... 
Negative,1981942972,Sun May 31 10:12:24 PDT 2009,NO_QUERY,btweenthebars,@lyndalethal how bad is it bby? if i didn't have to work 1230-5 at the gap i'd come help but i could only be there for like an hour 
Negative,2258863630,Sat Jun 20 16:37:21 PDT 2009,NO_QUERY,elkenyc,This is supposed to be a SUMMER party I am at. The view would be gorgeous on 23rd and 10th but... The Rain 
Negative,2188262119,Mon Jun 15 21:34:47 PDT 2009,NO_QUERY,xtinababyyy,man'i havent been feelin it ALL DAY. ugh wats up with my body  i feel like sh*t !
Positive,1957185224,Thu May 28 23:45:31 PDT 2009,NO_QUERY,idealstchampion,1 more week til my holiday in Brighton - can't wait to see all the old crew 
Negative,1823440887,Sat May 16 21:58:57 PDT 2009,NO_QUERY,shessofresh,jealous of everyone at grand banks right now  i wish i was there
Positive,2189264742,Mon Jun 15 23:37:40 PDT 2009,NO_QUERY,rinaloveslife, lunch wid family! thirsty now! watching an old movie which sis loan: wild child.
Positive,1989970715,Mon Jun 01 03:26:51 PDT 2009,NO_QUERY,ritshel,orientation na bukas!! see u tomorrow DAMEANS 
Negative,1551712997,Sat Apr 18 09:46:51 PDT 2009,NO_QUERY,melancholybee,@denkc for reals? 
Negative,1991476371,Mon Jun 01 07:06:29 PDT 2009,NO_QUERY,ArianeP,Sick with a cold  looks like I'm going to be in bed all day watching 'Friends'
Positive,1980941226,Sun May 31 08:02:49 PDT 2009,NO_QUERY,DarkPiano,@southerndelite HAHAHA!  Why does my devilish side always emerge on Sunday morning?! 
Positive,1960762358,Fri May 29 08:28:00 PDT 2009,NO_QUERY,xxxkittytyler,@JackCumz I was pretty happy about it! *hehe* 
Negative,2213627383,Wed Jun 17 15:37:45 PDT 2009,NO_QUERY,NisaConstantine,Not feeling good...won't be cooking dinner tonight 
Negative,2186735069,Mon Jun 15 19:15:41 PDT 2009,NO_QUERY,hemiwaerea,back in a greencab enroute to airport. meetings went well today but looking forward to getting home even though ther is a meeting there 
Positive,2181875997,Mon Jun 15 12:25:04 PDT 2009,NO_QUERY,LaLaaLouise,"leaving to go shopping in a few minutes,  not rly in the shopping mood, but i got some things that have to be purchased. x"
Positive,2016978312,Wed Jun 03 07:39:59 PDT 2009,NO_QUERY,AshFoo,"@RDizzle87 ...originals too much! JD and Turk, Turk and Carla, JD and Elliot, JD's hilarious 'friendship' with Cox. Priceless "
Positive,1676538437,Fri May 01 22:20:59 PDT 2009,NO_QUERY,embrace_change,"spicy jack cheese homemade quesadillas, oatmeal cookies and an international film // goodnite twitters "
Positive,1557878004,Sun Apr 19 06:24:02 PDT 2009,NO_QUERY,RancesorusRex,Is changing his ways   going to buy new guages!
Positive,1997083754,Mon Jun 01 16:13:26 PDT 2009,NO_QUERY,TheRealVanDamme,this is pretty funny..i dont think i could do this but still sweet   http://www.meatspin.com
Positive,1967549602,Fri May 29 19:47:11 PDT 2009,NO_QUERY,KristanneVphoto,@AngieWarren Pizza does make things  better 
Positive,2175493626,Mon Jun 15 01:08:34 PDT 2009,NO_QUERY,aiaiaia,@JeweLRiLLera Woow. i like that.  drinking all day long.. hihi
Negative,2060054951,Sat Jun 06 18:10:15 PDT 2009,NO_QUERY,GabrieleDurning,"I'm waiting for my 'date' to pick me up, my lovely sweet girlfriend. Haven't had a girls night in ages. There's no good movies 2 see "
Negative,2072205272,Sun Jun 07 20:35:17 PDT 2009,NO_QUERY,DevonSprunk,@joshalberg yes and it hurts 
Positive,1993949708,Mon Jun 01 11:10:41 PDT 2009,NO_QUERY,bethamari,@lucasartsgames oops that was supposed to say run* pre-ordering one of those sexy shirts now! 
Negative,2052474328,Sat Jun 06 00:51:15 PDT 2009,NO_QUERY,Niccbourne,"has Â£53.74 to live on until payday. (that's Â£2.34 a day) oh dear, oh dear, oh god "
Positive,1835311230,Mon May 18 05:41:27 PDT 2009,NO_QUERY,CourtneySit,"@annaloren its pretty smal, but its amazing... Everything shopping yeah yeah! I definitely want to go back there one day! "
Positive,1691272417,Sun May 03 17:29:29 PDT 2009,NO_QUERY,EuphoricField,"Wooot Just watched Full Metal Alchemist: Brotherhood 5, I'm Getting used to mustangs new voice... that episode was awesome "
Positive,2014449340,Wed Jun 03 01:34:05 PDT 2009,NO_QUERY,Spreiki,@Angela_Chan Nobody's ever just average - we are all good at different things in our lives 
Positive,2045413220,Fri Jun 05 10:41:22 PDT 2009,NO_QUERY,Jmbaris,@basicbrewing Palmetto Brewing Co. sells retail in Columbia.  Maybe it does in MB?  I am running out of ideas 
Positive,1957692757,Fri May 29 01:18:07 PDT 2009,NO_QUERY,Crexon,Im gonna move to another house this week 
Positive,2184855121,Mon Jun 15 16:31:10 PDT 2009,NO_QUERY,CouchSurfingOri,@ontheroadwithiv @lyngraft  am @ spyderhouse 
Positive,2174906430,Sun Jun 14 23:35:55 PDT 2009,NO_QUERY,randz10,@piacayetano oh that's your plan weekday traffic i guess 
Positive,2052398764,Sat Jun 06 00:35:52 PDT 2009,NO_QUERY,FeliciaMarie352,Just found the most perfect tattoo for me &amp; I've decided definitely on it!!!  While studying for my ethics exam/ ironic lol!!
Positive,1958115118,Fri May 29 02:42:43 PDT 2009,NO_QUERY,pratheesh,@kuncheria: danks. 
Positive,2052458219,Sat Jun 06 00:47:54 PDT 2009,NO_QUERY,karinelson,Home safe and sound.  phew!
Positive,2186153087,Mon Jun 15 18:25:55 PDT 2009,NO_QUERY,deweyshideout,@thisisryanross Lemonade is the best out there! 
Negative,1978777619,Sun May 31 00:26:03 PDT 2009,NO_QUERY,rat9,she was somewhere lost in the crowd 
Negative,1562354667,Sun Apr 19 19:47:09 PDT 2009,NO_QUERY,crystalgo,"@_MissE_ ooh ok, i txted you a zillion times this weekend  I am soo over our phone. i talked them in to moving the anniversary date."
Negative,2016230204,Wed Jun 03 06:24:40 PDT 2009,NO_QUERY,jenny1130,@annabadtzmaru lmao I'm cutting back on the c.m but I went today and they asked for you  makes me sadddd!! Omg I'm in school from 9:30-4
Positive,2007832258,Tue Jun 02 13:13:04 PDT 2009,NO_QUERY,djsabsel,-- Pussycat Doll Melody Thornton on Rap-Up TV http://bit.ly/urzhN   MEL MEL MEL  HIHIHI
