sentiment,id,date,query,user,tweet
Negative,2207282847,Wed Jun 17 07:43:54 PDT 2009,NO_QUERY,kristinarosexxx,"Time to jump in the shower! I never got to my MySpace  I was stuck on ADT forever, but I Looove it!"
Positive,2186787824,Mon Jun 15 19:20:14 PDT 2009,NO_QUERY,GypsyMama420,@joeymcintyre Those pennies were the BEST investment EVER  and no lie..the most fun I've ever had @ a concert..you all STILL GOT IT!!
Negative,2189644750,Tue Jun 16 00:32:14 PDT 2009,NO_QUERY,Roxi_,"@storycorey No... sadly not, but I wish I could come... i'm even IN auckland... but busy that day "
Positive,1970811531,Sat May 30 05:17:42 PDT 2009,NO_QUERY,zflips,Good morning world!!!! Yay it's sunny out 
Negative,1559676872,Sun Apr 19 11:45:55 PDT 2009,NO_QUERY,Gibdavis,"Why does the BBC toy with the Americans, showing wonderful full episodes of TopGear  available to THEM to watch, not us... "
Negative,2198097697,Tue Jun 16 15:36:04 PDT 2009,NO_QUERY,DisneyDean,@Copy_Pixie So sorry to hear about your uncle - we'll be thinking about you 
Positive,2015106344,Wed Jun 03 03:43:14 PDT 2009,NO_QUERY,infamouslexijay,@electricskyline I hpe your day is amazing love &lt;333 
Negative,2229461747,Thu Jun 18 15:45:36 PDT 2009,NO_QUERY,sophieparkinson,"exams finished,, wants my shoes i ordered now "
Positive,2057658087,Sat Jun 06 13:25:02 PDT 2009,NO_QUERY,1ThatGotAway,My oooh my what a wonderful day!!!! 
Positive,1753788628,Sun May 10 03:27:26 PDT 2009,NO_QUERY,kate0404,@chriscuzzy ...Now I'm going back to bed. LOL. Enjoy your time at the gym. I'll be sleeping. 
Positive,2000659015,Mon Jun 01 22:38:00 PDT 2009,NO_QUERY,ssocket,@borodimer wow... I'm better at bowling than that 
Negative,2328469076,Thu Jun 25 09:37:06 PDT 2009,NO_QUERY,MrsMoss87,(SexiiCOn BOW]]  Ihad a dream that all of the HATERS in the world died  It was sad b/c there was nobody 4 us 2 STUNT on! Thx God for h ...
Positive,2072529900,Sun Jun 07 21:12:21 PDT 2009,NO_QUERY,Rominmin,rearranged my room ^-^ it looks soo much bigger 
Negative,1688112810,Sun May 03 10:22:07 PDT 2009,NO_QUERY,2nina2,Everything tastes bad with toothpaste. 
Positive,1759693203,Sun May 10 19:46:40 PDT 2009,NO_QUERY,tokyobitch,looking forward for the next payday. it's coming 
Negative,1989460349,Mon Jun 01 01:37:31 PDT 2009,NO_QUERY,gandhineha,"@vishuxpert he he he.... sorry cant help you on that..... I, myself dont know marathi.... "
Positive,2063675646,Sun Jun 07 03:37:54 PDT 2009,NO_QUERY,charlief190,loving the fact Andrew Marr is a trending topic 
Negative,2012828711,Tue Jun 02 21:22:05 PDT 2009,NO_QUERY,mattrivera88,on the way to the  beach jamming out  to nsync..work at 8 in the morning 
Negative,2044060936,Fri Jun 05 08:48:45 PDT 2009,NO_QUERY,angerow,just got home from work my delightful teenage son and friends have left me loads of washing up 
Positive,2192746326,Tue Jun 16 07:29:29 PDT 2009,NO_QUERY,MCMariah,@MariahCarey Good Luck with the premiere today M  i'm sure we'll love it and sing along as we diss our least favorite candy ;) U Go M 
Positive,2013744858,Tue Jun 02 23:27:43 PDT 2009,NO_QUERY,ladybug8320,"@SapphyNo1 Grey here too!!! Car in the workshop so I shall be staying put today, flitting between Photoshop and Spymaster!!!! "
Negative,2072343596,Sun Jun 07 20:50:43 PDT 2009,NO_QUERY,CinbadLI,"@AngenetteWFRV She also gave a talk in St. James on Long Island, not far from my house. Peter King (LI Congressman) is a big fan of hers. "
Negative,2219180812,Wed Jun 17 23:58:26 PDT 2009,NO_QUERY,LilTOhDang,I need to leave and go far far away!!! I can't take all this.. Y is it so hard for me??? 
Positive,2052859484,Sat Jun 06 02:18:19 PDT 2009,NO_QUERY,WTFJAY,@JillianValentin How are you today? 
Positive,2055650378,Sat Jun 06 09:42:22 PDT 2009,NO_QUERY,shannasaurusREX,wooah. First day of summer was pretty damn sweet. I hope the rest is just as good. 
Positive,2067434020,Sun Jun 07 12:20:10 PDT 2009,NO_QUERY,robbyhead,@rbjbkb I think it's because you're an idiot!  
Positive,1557457632,Sun Apr 19 04:14:07 PDT 2009,NO_QUERY,Ammonyte,@mpers Cornish Knocker please 
Positive,2015020564,Wed Jun 03 03:27:11 PDT 2009,NO_QUERY,geqo,@lilyroseallen Can't wait for the concert tomrrow! 
Positive,2054423223,Sat Jun 06 07:19:12 PDT 2009,NO_QUERY,jtfrizsell,@lcdeloach  really?
Positive,1967250390,Fri May 29 19:14:19 PDT 2009,NO_QUERY,jlfergus,Just realized I'd been passionately lip-sync-ing to music on my iPhone. I imagine there are some creeped-out people on the bus right now 
Positive,1977477343,Sat May 30 21:03:18 PDT 2009,NO_QUERY,ninz_0214,says im off to UP. Tc everyone  http://plurk.com/p/xb0yd
Positive,1754602246,Sun May 10 06:49:01 PDT 2009,NO_QUERY,dreams_,@maxime68 My mom went to France/Spain/England back in her teens but she's never been to Lyon. We'll give her the grand tour 
Negative,1972981962,Sat May 30 10:15:07 PDT 2009,NO_QUERY,flowerdust,@willgoodwin i got really sick thursday night (like hospital sick) and won't be there this weekend 
Positive,1973585898,Sat May 30 11:26:27 PDT 2009,NO_QUERY,GauravKohli,"@irohan Don't miss the rajma-chawal, radish (its sweet there) &amp; parathas there. Jai Mata Di "
Negative,2001032547,Mon Jun 01 23:38:46 PDT 2009,NO_QUERY,rachael_allison,someone please tell me that /all/ guys aren't jerks! 
Positive,2182994190,Mon Jun 15 13:54:27 PDT 2009,NO_QUERY,mhamann,"yum, $.15 coffee, iced coffee, donut, or ice cream from #dunkindonuts today "
Negative,2248189841,Fri Jun 19 20:14:18 PDT 2009,NO_QUERY,AppleAnimal,"@LunaJune I'm keeping things apart from me  and I used to have nightmares, that people would come and get me, Although I will think sun.."
Negative,1563733371,Mon Apr 20 00:01:42 PDT 2009,NO_QUERY,Skooj,@atebits you're kidding? right?!  ugh.
Negative,1835423646,Mon May 18 05:57:42 PDT 2009,NO_QUERY,jessidawnh,@livwho- aww im sorry..yeah me &amp; elle didn't realize something so i was over at her house till about 11:15. 
Negative,2061737037,Sat Jun 06 21:30:13 PDT 2009,NO_QUERY,kake05,hatin that my phone is off right now  goin to bed! nite!
Positive,1680273746,Sat May 02 11:18:11 PDT 2009,NO_QUERY,settleforsatin,@dmmedlin1 hahahahahaha  i can only imagine what happened after i left(left as in stumbled back home)
Positive,2055367636,Sat Jun 06 09:11:13 PDT 2009,NO_QUERY,Richard_Gable,@Lizloz Well @BigDaws is about to get naked.... Will that do? 
Positive,2071241640,Sun Jun 07 19:04:21 PDT 2009,NO_QUERY,_MaddestHatter,"...you like them, right? Even the ones that were totally just the shit?  How have I gotten at drawing? Have I improved? TELL ME MAKAYLA."
Positive,1968080838,Fri May 29 20:43:28 PDT 2009,NO_QUERY,russet_sun,"'Put the gun in your mouth. Now, pull the trigger.' Go Camille/Keira.  So fully awesome, I tell you."
Negative,2057489583,Sat Jun 06 13:06:01 PDT 2009,NO_QUERY,xojac, no more Miami this weekend!! Boooo I'm officially a workaholic wooo
Positive,2050904003,Fri Jun 05 19:30:15 PDT 2009,NO_QUERY,SyraCA,"what a CRAZY night, my feet are hurting like hell and I'm so happy to be in bed now.  AGAIN PLEASE!"
Positive,1793931176,Thu May 14 04:27:11 PDT 2009,NO_QUERY,ttodorov,After long lunch (the reason was &quot;Everybody loves Raymond) i am ready for work. Let the work start........NOW 
Positive,1685444150,Sun May 03 00:25:07 PDT 2009,NO_QUERY,rizizzle,@Janetabigail yeahh youre welcome 
Negative,2252663521,Sat Jun 20 06:44:53 PDT 2009,NO_QUERY,amparman,@julz9600 very! Are you at washington national?sorry you have such a yucky delay. 
Negative,2033415835,Thu Jun 04 12:40:26 PDT 2009,NO_QUERY,ryanbooker74,Its 3am in the morning and i can't sleep. I don't like Jet lag 
Negative,1794503647,Thu May 14 05:57:52 PDT 2009,NO_QUERY,3nicola,theres nothing to do im so bored 
Positive,1753836535,Sun May 10 03:42:22 PDT 2009,NO_QUERY,whippetout,@Catwoman123 Something like that 
Negative,1695579686,Mon May 04 06:28:43 PDT 2009,NO_QUERY,kea8896,"@_rolando : Haha, Gatorade sounds good right now. They serve it in the gym after PE. but I don't have PE today "
Negative,2207319703,Wed Jun 17 07:46:50 PDT 2009,NO_QUERY,Prettyfifi,gonna move out soon...which means nomore living of my parents money 
Positive,2061652623,Sat Jun 06 21:19:14 PDT 2009,NO_QUERY,karleeeeeta,wants the new psp. It's SOOOOO COOL!! 
Negative,2215341953,Wed Jun 17 18:00:36 PDT 2009,NO_QUERY,AlluringBri,i wish people would stop talking when i try to watch my shows 
Negative,2258764639,Sat Jun 20 16:27:38 PDT 2009,NO_QUERY,Ivelly,trying to set me up on twitter. I am a little bit scrambled 
Negative,2255400692,Sat Jun 20 11:12:26 PDT 2009,NO_QUERY,fadefromblack,@icedmaple Oh yeah that's a good point. If you're staying with TM go for the G1. I miss mine so much 
Negative,2017498363,Wed Jun 03 08:29:23 PDT 2009,NO_QUERY,Paiige__,@mileycyrus STILL Not Comeing To Ireland   x
Positive,1573614939,Tue Apr 21 02:00:51 PDT 2009,NO_QUERY,dzuelke,@s_bergmann Thursday. You didn't follow me back then when I tweeted about it 
Negative,2050541036,Fri Jun 05 18:51:17 PDT 2009,NO_QUERY,nptnmkiii,@patpreezy yeah man damn. I don't wanna stop rockin my levis 511 skinnys 
Positive,1881373204,Fri May 22 04:28:23 PDT 2009,NO_QUERY,allyeezy,"weeeeeeeeew. fun day today. bouta go ta bed naa.  Gnight World, rather, GOOD MORNING WORLD!"
Negative,1994177190,Mon Jun 01 11:32:02 PDT 2009,NO_QUERY,MakeupGeek,"Surprisingly it's been 4 hours, and I'm still numb- guess I'm not taping the Skittles look today "
Negative,2179676863,Mon Jun 15 09:25:53 PDT 2009,NO_QUERY,bonelessname,something has decided to attack my legs...itchy and on fire!! 
Negative,1556876398,Sun Apr 19 00:47:23 PDT 2009,NO_QUERY,GongBsMom,I didn't get to go to the museum. My ankle was sore again. I must have overdone it at the gym - though I didn't notice it at the time 
Negative,1963733695,Fri May 29 13:10:01 PDT 2009,NO_QUERY,tara_jackson,In an office on a Friday evening 
Positive,1979041023,Sun May 31 01:24:03 PDT 2009,NO_QUERY,belolats,"@mayeemayee 1995. that was the time I met @updharmadown too, when @eanmayor had his red hair highlights. "
Positive,2018755425,Wed Jun 03 10:27:42 PDT 2009,NO_QUERY,jayaugust,@MartinMtz702 whaha  ok I thought your phone just gave up on me  Have a great day!
Negative,2044402288,Fri Jun 05 09:18:21 PDT 2009,NO_QUERY,Fredrikkk,"My mom forgot my fucking modem, AGAIN! ah, I want my own Internet back. "
Negative,2044598152,Fri Jun 05 09:34:49 PDT 2009,NO_QUERY,kathryn_green_x,twitter i have neglected u 
Positive,1978079791,Sat May 30 22:23:25 PDT 2009,NO_QUERY,Kimber107,@lsiemin It comes out on Tuesday...it's a definate must see!! 
Positive,2184042496,Mon Jun 15 15:20:17 PDT 2009,NO_QUERY,keeyoe,"@Nidderbug Though it's early, happy birthday to you "
Positive,1677873353,Sat May 02 04:26:29 PDT 2009,NO_QUERY,isully,Bored... anyone know what I could do in London today?  Tweet me back 
Negative,2216370025,Wed Jun 17 19:23:34 PDT 2009,NO_QUERY,corporalpayne,"@MrJ04 i have a feeling they are in tha garage. i engraved the 3 paddles i needed to do with a dremel, uugghh its too small, and no power "
Positive,1965298306,Fri May 29 15:40:25 PDT 2009,NO_QUERY,KenyaDMorris,Woohooo! I lost 6lbs since my last weigh in. Operation &quot;Get It Right Get It Tight&quot; is in full effect 
Positive,2068396164,Sun Jun 07 14:00:38 PDT 2009,NO_QUERY,bryanjkay,@RadioStarGirl Okay ... then you can disregard the place I DM'ed you about ten seconds ago. 
Positive,2032187522,Thu Jun 04 10:53:57 PDT 2009,NO_QUERY,LizzieRz,@TonyWade Thank you  I am sure that she will have no problem . Globalized world. Youth united by ideas beyond borders.
Negative,2185701729,Mon Jun 15 17:46:40 PDT 2009,NO_QUERY,lizneilvoss,Ziggy just got humped! 
Positive,1686373788,Sun May 03 05:08:35 PDT 2009,NO_QUERY,aughban,"@fabsh glad to hear about your girlfriend mate, hope she makes a full recovery soon "
Negative,2000043591,Mon Jun 01 21:17:56 PDT 2009,NO_QUERY,gabbychiquito,Ima get ready for tomorrow.  Wooh school -__- My tummy hurts 
Positive,2062846647,Sun Jun 07 00:30:00 PDT 2009,NO_QUERY,Nicslocker,@MeganAliceWard no megan i'm not that sad 
Negative,2177327211,Mon Jun 15 05:54:25 PDT 2009,NO_QUERY,ttam,@endlessblush yeah it's not the best  thanks! A trip down to London should have me all sorted!
Negative,1565989137,Mon Apr 20 07:59:17 PDT 2009,NO_QUERY,Shell182x,enjoyed her first day back at school! my tights still haven't came 
Positive,2047727245,Fri Jun 05 14:05:12 PDT 2009,NO_QUERY,GarethPrice,@julia_allyce  you know it !
Negative,2232086088,Thu Jun 18 19:25:57 PDT 2009,NO_QUERY,Pamluvsthebeach,Doesn't it suck to realize that you are married to the wrong person ... too late to get out now  
Positive,1975830015,Sat May 30 15:59:46 PDT 2009,NO_QUERY,capitolxelle,"off to pick up lexi, then go ice skating! "
Negative,2225045907,Thu Jun 18 10:14:40 PDT 2009,NO_QUERY,glamourcharm,"@parlor_spider No joke, when I went to talk to this one department about something I got teased for 5 min about looking hobo-esque. "
Negative,2252454083,Sat Jun 20 06:18:06 PDT 2009,NO_QUERY,kayceehanson,Guess i should really go exercise 
Negative,2237428141,Fri Jun 19 05:47:01 PDT 2009,NO_QUERY,andr0092,"If the breakaway F1 does go ahead, I'm worried that Sky are going to buy all rights to it. Seems like the sort of thing they'd do. "
Negative,2053715762,Sat Jun 06 05:28:57 PDT 2009,NO_QUERY,fowxl,"whicht isn't a spicy subject...neither a sweet one, contrary to my expectations "
Positive,1978723509,Sun May 31 00:15:13 PDT 2009,NO_QUERY,Jade15Lee,smile all day.. life fillfull hope... 
Positive,2071612462,Sun Jun 07 19:40:06 PDT 2009,NO_QUERY,vlpayne,"@lilsydmac cmon syd mac, this is a good game!  ot baby http://myloc.me/2ZhX"
Negative,2213501845,Wed Jun 17 15:27:36 PDT 2009,NO_QUERY,malmau83,em tedio city ja 
Positive,2001278286,Tue Jun 02 00:22:23 PDT 2009,NO_QUERY,Danigirl021677,http://twitpic.com/6gbuh - me and my siblings and nieces 
Negative,1993532079,Mon Jun 01 10:31:41 PDT 2009,NO_QUERY,maryjaneisabel,@vickyjones91 http://twitpic.com/6eoo9 - it makes me a little sick  i feel like giving up
Positive,2058914950,Sat Jun 06 15:52:53 PDT 2009,NO_QUERY,jacquegormley,"@hernandezbrian wow, i see how your profile is plain, what song should i listen too  and did you hear what dani said last night?"
Negative,1677941052,Sat May 02 04:46:54 PDT 2009,NO_QUERY,evanforrester,I wish to be happy 
Negative,2046588960,Fri Jun 05 12:24:06 PDT 2009,NO_QUERY,mauisalzer,Is moving office...Woodstock is the new Roswell 
Negative,1956045540,Thu May 28 21:05:05 PDT 2009,NO_QUERY,babybear26,going to bed! Missing my baby! Wish he was with me! 
Positive,2069512321,Sun Jun 07 16:00:51 PDT 2009,NO_QUERY,TeamUKskyvixen,@Carpediemcymru spread the word hun 
Positive,1967623619,Fri May 29 19:55:16 PDT 2009,NO_QUERY,Zsmommie,Going to the lake tomorrow 
Negative,1971521577,Sat May 30 07:18:05 PDT 2009,NO_QUERY,frozensnowflake,"JJ with a good &amp; quick win, 61 61! Monflis seems to be on track and Andreev's unfortunately useless against delPotro "
Negative,2223961500,Thu Jun 18 08:55:22 PDT 2009,NO_QUERY,staring_girl,"@ToniKaras WTF, Toni? WHo the fuck's been messing w/u? I got all worried "
Positive,1956058102,Thu May 28 21:06:29 PDT 2009,NO_QUERY,Fatimaa14,Im not finish my book yet! &amp; is for tomorrow at 7 am! u.u Anyone help me pleasee!? 
Positive,2176881192,Mon Jun 15 04:58:33 PDT 2009,NO_QUERY,jenjeahaly,@PhilCoyne Excellent news  I've missed Top Gear
Positive,1968002446,Fri May 29 20:35:18 PDT 2009,NO_QUERY,yoss82,getting ready for 2nite  have a GREAT weekend everyone!!
Negative,2282200629,Mon Jun 22 11:04:06 PDT 2009,NO_QUERY,jenxer,"@moxiegirls That's why I never get very far in the task. That, plus good ol' pre-existing conditions (aka, &quot;life&quot;)  "
Positive,1989362094,Mon Jun 01 01:15:38 PDT 2009,NO_QUERY,brunolovesbrit,is watching &quot;family guy&quot;!!! 
Positive,2057921241,Sat Jun 06 13:55:09 PDT 2009,NO_QUERY,ManuellaDiya,"@oleuanna I have a house in France, in Normandy. They like us there  http://tinyurl.com/nthk9EdNKp"
Negative,2051655810,Fri Jun 05 22:29:53 PDT 2009,NO_QUERY,breeski,I kinda want to punch the girl sitting next to me. This is nothing new.. She is just my bff's girlfriend so I am trying to be nice... 
Negative,2044279126,Fri Jun 05 09:07:37 PDT 2009,NO_QUERY,boggs1027,Going to pick up Burger King for our last lunch 
Negative,1992853949,Mon Jun 01 09:25:48 PDT 2009,NO_QUERY,XxEMxX,@XxBeccaxX @Steph_x HAHAHAHAHAHA! It's very tanning here.... but I want to be paaalllee 
Negative,2185610133,Mon Jun 15 17:38:26 PDT 2009,NO_QUERY,isabellavg,SAD.. WANTED TO GO TO THE THEATRE........ 
Positive,1965543393,Fri May 29 16:06:20 PDT 2009,NO_QUERY,mneylon,@anildash typepad openid seems to be working again - thanks 
Positive,1690796420,Sun May 03 16:23:57 PDT 2009,NO_QUERY,babyCe,"is laying in bed, remembering. blush "
Negative,1677132255,Sat May 02 00:35:57 PDT 2009,NO_QUERY,youngwonder,@jawannsample . . .  .lol yall shoulda did it tomorrow lol I thought it was on saturday 
Positive,1971171371,Sat May 30 06:24:56 PDT 2009,NO_QUERY,swayts01,Listening to French Open radio... and can't wait to *FINALLY* watch some tennis later tonight! 
Negative,2250938572,Sat Jun 20 01:56:17 PDT 2009,NO_QUERY,elpres49,"@Izzie1980  yeah i meant holiday, not break up or anything ;P"
Negative,2220818186,Thu Jun 18 04:03:02 PDT 2009,NO_QUERY,henrikbjorn,"@CalEvans ohh why not  could be useful, gonna start on the certification soon."
Negative,1675714542,Fri May 01 20:09:42 PDT 2009,NO_QUERY,alinick123,@nikkighurl14 They are saying that I love the Jonas Brothers too much and this one girl says that they have better taste than me and more 
Negative,2229012958,Thu Jun 18 15:10:16 PDT 2009,NO_QUERY,LAOCfoodie,"@Carolineoncrack I'm free but bikeless, alas "
Positive,2057477253,Sat Jun 06 13:04:41 PDT 2009,NO_QUERY,Sarah_Beans,Hayy! You lookin cute. In that polka dot bakini GIIIRRRL ! 
Positive,1970620173,Sat May 30 04:35:32 PDT 2009,NO_QUERY,patriciaaro,@michieong Retweet To. 
Negative,1983950281,Sun May 31 14:08:59 PDT 2009,NO_QUERY,ducky4,Lunch at cal poly 
Negative,1985822669,Sun May 31 17:50:24 PDT 2009,NO_QUERY,Elizabeth2384,thinking about a certain someone that I can't have because he is taken by someone else.... 
